  0.460000000000E+03  0.867219737102E+02  0.411587095570E+02  0.600424833195E+01
  0.470000000000E+03  0.854956432234E+02  0.411698033067E+02  0.602640488899E+01
  0.480000000000E+03  0.842756466352E+02  0.411733288570E+02  0.604469975067E+01
  0.490000000000E+03  0.830646429645E+02  0.411698217827E+02  0.605938339268E+01
  0.500000000000E+03  0.818649487910E+02  0.411597854692E+02  0.607069449285E+01
  0.510000000000E+03  0.806785715204E+02  0.411436928300E+02  0.607886003030E+01
  0.520000000000E+03  0.795072400190E+02  0.411219879885E+02  0.608409547714E+01
  0.530000000000E+03  0.783524327311E+02  0.410950879092E+02  0.608660506222E+01
  0.540000000000E+03  0.772154034057E+02  0.410633839717E+02  0.608658208947E+01
  0.550000000000E+03  0.760972045650E+02  0.410272434785E+02  0.608420929664E+01
  0.560000000000E+03  0.749987088547E+02  0.409870110945E+02  0.607965924270E+01
  0.570000000000E+03  0.739206284176E+02  0.409430102143E+02  0.607309471395E+01
  0.580000000000E+03  0.728635324343E+02  0.408955442574E+02  0.606466914113E+01
  0.590000000000E+03  0.718278629731E+02  0.408448978920E+02  0.605452702080E+01
  0.600000000000E+03  0.708139492896E+02  0.407913381879E+02  0.604280433591E+01
  0.610000000000E+03  0.698220207126E+02  0.407351157013E+02  0.602962897151E+01
  0.620000000000E+03  0.688522182440E+02  0.406764654947E+02  0.601512112221E+01
  0.630000000000E+03  0.679046049955E+02  0.406156080937E+02  0.599939368920E+01
  0.640000000000E+03  0.669791755735E+02  0.405527503851E+02  0.598255266492E+01
  0.650000000000E+03  0.660758645161E+02  0.404880864586E+02  0.596469750430E+01
  0.660000000000E+03  0.651945538732E+02  0.404217983960E+02  0.594592148153E+01
  0.670000000000E+03  0.643350800145E+02  0.403540570105E+02  0.592631203222E+01
  0.680000000000E+03  0.634972397398E+02  0.402850225396E+02  0.590595108048E+01
  0.690000000000E+03  0.626807957567E+02  0.402148452933E+02  0.588491535102E+01
  0.700000000000E+03  0.618854815871E+02  0.401436662619E+02  0.586327666649E+01
  0.710000000000E+03  0.611110059533E+02  0.400716176844E+02  0.584110223017E+01
  0.720000000000E+03  0.603570566953E+02  0.399988235801E+02  0.581845489439E+01
  0.730000000000E+03  0.596233042593E+02  0.399254002468E+02  0.579539341511E+01
  0.740000000000E+03  0.589094048009E+02  0.398514567256E+02  0.577197269304E+01
  0.750000000000E+03  0.582150029379E+02  0.397770952363E+02  0.574824400174E+01
  0.760000000000E+03  0.575397341872E+02  0.397024115842E+02  0.572425520326E+01
  0.770000000000E+03  0.568832271185E+02  0.396274955406E+02  0.570005095162E+01
  0.780000000000E+03  0.562451052514E+02  0.395524311977E+02  0.567567288494E+01
  0.790000000000E+03  0.556249887249E+02  0.394772973020E+02  0.565115980642E+01
  0.800000000000E+03  0.550224957626E+02  0.394021675646E+02  0.562654785492E+01
  0.810000000000E+03  0.544372439552E+02  0.393271109524E+02  0.560187066552E+01
  0.820000000000E+03  0.538688513821E+02  0.392521919606E+02  0.557715952064E+01
  0.830000000000E+03  0.533169375879E+02  0.391774708680E+02  0.555244349222E+01
  0.840000000000E+03  0.527811244321E+02  0.391030039757E+02  0.552774957544E+01
  0.850000000000E+03  0.522610368246E+02  0.390288438317E+02  0.550310281440E+01
  0.860000000000E+03  0.517563033609E+02  0.389550394416E+02  0.547852642043E+01
  0.870000000000E+03  0.512665568674E+02  0.388816364656E+02  0.545404188316E+01
  0.880000000000E+03  0.507914348672E+02  0.388086774047E+02  0.542966907506E+01
  0.890000000000E+03  0.503305799749E+02  0.387362017749E+02  0.540542634969E+01
  0.900000000000E+03  0.498836402278E+02  0.386642462716E+02  0.538133063406E+01
  0.910000000000E+03  0.494502693614E+02  0.385928449239E+02  0.535739751548E+01
  0.920000000000E+03  0.490301270333E+02  0.385220292399E+02  0.533364132328E+01
  0.930000000000E+03  0.486228790034E+02  0.384518283442E+02  0.531007520553E+01
  0.940000000000E+03  0.482281972732E+02  0.383822691060E+02  0.528671120136E+01
  0.950000000000E+03  0.478457601891E+02  0.383133762615E+02  0.526356030880E+01
  0.960000000000E+03  0.474752525146E+02  0.382451725280E+02  0.524063254869E+01
  0.970000000000E+03  0.471163654741E+02  0.381776787123E+02  0.521793702474E+01
  0.980000000000E+03  0.467687967716E+02  0.381109138124E+02  0.519548198002E+01
  0.990000000000E+03  0.464322505879E+02  0.380448951139E+02  0.517327485007E+01
  0.100000000000E+04  0.461064375585E+02  0.379796382810E+02  0.515132231288E+01
  0.101000000000E+04  0.457910747355E+02  0.379151574419E+02  0.512963033586E+01
  0.102000000000E+04  0.454858855345E+02  0.378514652705E+02  0.510820422003E+01
  0.103000000000E+04  0.451905996701E+02  0.377885730627E+02  0.508704864159E+01
  0.104000000000E+04  0.449049530807E+02  0.377264908092E+02  0.506616769099E+01
  0.105000000000E+04  0.446286878448E+02  0.376652272642E+02  0.504556490971E+01
  0.106000000000E+04  0.443615520905E+02  0.376047900106E+02  0.502524332483E+01
  0.107000000000E+04  0.441032998993E+02  0.375451855218E+02  0.500520548165E+01
  0.108000000000E+04  0.438536912045E+02  0.374864192200E+02  0.498545347422E+01
  0.109000000000E+04  0.436124916874E+02  0.374284955324E+02  0.496598897426E+01
  0.110000000000E+04  0.433794726699E+02  0.373714179435E+02  0.494681325824E+01
  0.111000000000E+04  0.431544110054E+02  0.373151890460E+02  0.492792723298E+01
  0.112000000000E+04  0.429370889687E+02  0.372598105880E+02  0.490933145970E+01
  0.113000000000E+04  0.427272941450E+02  0.372052835191E+02  0.489102617673E+01
  0.114000000000E+04  0.425248193185E+02  0.371516080336E+02  0.487301132085E+01
  0.115000000000E+04  0.423294623617E+02  0.370987836117E+02  0.485528654747E+01
  0.116000000000E+04  0.421410261248E+02  0.370468090593E+02  0.483785124960E+01
  0.117000000000E+04  0.419593183255E+02  0.369956825457E+02  0.482070457579E+01
  0.118000000000E+04  0.417841514407E+02  0.369454016391E+02  0.480384544700E+01
  0.119000000000E+04  0.416153425985E+02  0.368959633414E+02  0.478727257256E+01
  0.120000000000E+04  0.414527134719E+02  0.368473641208E+02  0.477098446524E+01
  0.121000000000E+04  0.412960901738E+02  0.367995999435E+02  0.475497945538E+01
  0.122000000000E+04  0.411453031539E+02  0.367526663031E+02  0.473925570438E+01
  0.123000000000E+04  0.410001870964E+02  0.367065582498E+02  0.472381121727E+01
  0.124000000000E+04  0.408605808207E+02  0.366612704176E+02  0.470864385474E+01
  0.125000000000E+04  0.407263271823E+02  0.366167970505E+02  0.469375134434E+01
  0.126000000000E+04  0.405972729772E+02  0.365731320279E+02  0.467913129119E+01
  0.127000000000E+04  0.404732688468E+02  0.365302688884E+02  0.466478118802E+01
  0.128000000000E+04  0.403541691855E+02  0.364882008525E+02  0.465069842467E+01
  0.129000000000E+04  0.402398320498E+02  0.364469208454E+02  0.463688029705E+01
  0.130000000000E+04  0.401301190700E+02  0.364064215172E+02  0.462332401562E+01
  0.131000000000E+04  0.400248953632E+02  0.363666952638E+02  0.461002671339E+01
  0.132000000000E+04  0.399240294486E+02  0.363277342457E+02  0.459698545346E+01
  0.133000000000E+04  0.398273931647E+02  0.362895304068E+02  0.458419723616E+01
  0.134000000000E+04  0.397348615889E+02  0.362520754919E+02  0.457165900576E+01
  0.135000000000E+04  0.396463129585E+02  0.362153610636E+02  0.455936765683E+01
  0.136000000000E+04  0.395616285941E+02  0.361793785189E+02  0.454732004026E+01
  0.137000000000E+04  0.394806928245E+02  0.361441191043E+02  0.453551296887E+01
  0.138000000000E+04  0.394033929143E+02  0.361095739308E+02  0.452394322274E+01
  0.139000000000E+04  0.393296189927E+02  0.360757339882E+02  0.451260755428E+01
  0.140000000000E+04  0.392592639842E+02  0.360425901585E+02  0.450150269297E+01
  0.141000000000E+04  0.391922235416E+02  0.360101332293E+02  0.449062534977E+01
  0.142000000000E+04  0.391283959803E+02  0.359783539056E+02  0.447997222139E+01
  0.143000000000E+04  0.390676822146E+02  0.359472428224E+02  0.446953999424E+01
  0.144000000000E+04  0.390099856955E+02  0.359167905554E+02  0.445932534815E+01
  0.145000000000E+04  0.389552123503E+02  0.358869876323E+02  0.444932495987E+01
  0.146000000000E+04  0.389032705237E+02  0.358578245431E+02  0.443953550641E+01
  0.147000000000E+04  0.388540709205E+02  0.358292917497E+02  0.442995366812E+01
  0.148000000000E+04  0.388075265495E+02  0.358013796956E+02  0.442057613161E+01
  0.149000000000E+04  0.387635526693E+02  0.357740788146E+02  0.441139959245E+01
  0.150000000000E+04  0.387220667350E+02  0.357473795396E+02  0.440242075779E+01
  0.151000000000E+04  0.386829883468E+02  0.357212723105E+02  0.439363634872E+01
  0.152000000000E+04  0.386462391989E+02  0.356957475821E+02  0.438504310252E+01
  0.153000000000E+04  0.386117430312E+02  0.356707958312E+02  0.437663777476E+01
  0.154000000000E+04  0.385794255802E+02  0.356464075638E+02  0.436841714126E+01
  0.155000000000E+04  0.385492145333E+02  0.356225733214E+02  0.436037799991E+01
  0.156000000000E+04  0.385210394818E+02  0.355992836873E+02  0.435251717235E+01
  0.157000000000E+04  0.384948318773E+02  0.355765292926E+02  0.434483150556E+01
  0.158000000000E+04  0.384705249874E+02  0.355543008214E+02  0.433731787330E+01
  0.159000000000E+04  0.384480538532E+02  0.355325890165E+02  0.432997317747E+01
  0.160000000000E+04  0.384273552480E+02  0.355113846839E+02  0.432279434935E+01
  0.161000000000E+04  0.384083676359E+02  0.354906786974E+02  0.431577835070E+01
  0.162000000000E+04  0.383910311327E+02  0.354704620030E+02  0.430892217485E+01
  0.163000000000E+04  0.383752874665E+02  0.354507256231E+02  0.430222284764E+01
  0.164000000000E+04  0.383610799402E+02  0.354314606596E+02  0.429567742826E+01
  0.165000000000E+04  0.383483533938E+02  0.354126582982E+02  0.428928301003E+01
  0.166000000000E+04  0.383370541684E+02  0.353943098111E+02  0.428303672113E+01
  0.167000000000E+04  0.383271300704E+02  0.353764065598E+02  0.427693572520E+01
  0.168000000000E+04  0.383185303372E+02  0.353589399983E+02  0.427097722189E+01
  0.169000000000E+04  0.383112056027E+02  0.353419016753E+02  0.426515844736E+01
  0.170000000000E+04  0.383051078644E+02  0.353252832366E+02  0.425947667467E+01
  0.171000000000E+04  0.383001904511E+02  0.353090764271E+02  0.425392921418E+01
  0.172000000000E+04  0.382964079906E+02  0.352932730926E+02  0.424851341380E+01
  0.173000000000E+04  0.382937163791E+02  0.352778651815E+02  0.424322665927E+01
  0.174000000000E+04  0.382920727505E+02  0.352628447463E+02  0.423806637432E+01
  0.175000000000E+04  0.382914354473E+02  0.352482039451E+02  0.423303002083E+01
  0.176000000000E+04  0.382917639909E+02  0.352339350422E+02  0.422811509890E+01
  0.177000000000E+04  0.382930190535E+02  0.352200304095E+02  0.422331914693E+01
  0.178000000000E+04  0.382951624305E+02  0.352064825274E+02  0.421863974161E+01
  0.179000000000E+04  0.382981570132E+02  0.351932839849E+02  0.421407449785E+01
  0.180000000000E+04  0.383019667623E+02  0.351804274806E+02  0.420962106877E+01
  0.181000000000E+04  0.383065566822E+02  0.351679058231E+02  0.420527714556E+01
  0.182000000000E+04  0.383118927953E+02  0.351557119307E+02  0.420104045733E+01
  0.183000000000E+04  0.383179421175E+02  0.351438388322E+02  0.419690877098E+01
  0.184000000000E+04  0.383246726337E+02  0.351322796665E+02  0.419287989093E+01
  0.185000000000E+04  0.383320532746E+02  0.351210276828E+02  0.418895165899E+01
  0.186000000000E+04  0.383400538931E+02  0.351100762400E+02  0.418512195401E+01
  0.187000000000E+04  0.383486452418E+02  0.350994188066E+02  0.418138869170E+01
  0.188000000000E+04  0.383577989511E+02  0.350890489607E+02  0.417774982426E+01
  0.189000000000E+04  0.383674875071E+02  0.350789603887E+02  0.417420334009E+01
  0.190000000000E+04  0.383776842308E+02  0.350691468856E+02  0.417074726348E+01
  0.191000000000E+04  0.383883632577E+02  0.350596023538E+02  0.416737965421E+01
  0.192000000000E+04  0.383994995167E+02  0.350503208025E+02  0.416409860724E+01
  0.193000000000E+04  0.384110687112E+02  0.350412963472E+02  0.416090225228E+01
  0.194000000000E+04  0.384230472993E+02  0.350325232086E+02  0.415778875345E+01
  0.195000000000E+04  0.384354124752E+02  0.350239957119E+02  0.415475630882E+01
  0.196000000000E+04  0.384481421505E+02  0.350157082854E+02  0.415180315003E+01
  0.197000000000E+04  0.384612149360E+02  0.350076554604E+02  0.414892754186E+01
  0.198000000000E+04  0.384746101246E+02  0.349998318694E+02  0.414612778180E+01
  0.199000000000E+04  0.384883076735E+02  0.349922322450E+02  0.414340219961E+01
  0.200000000000E+04  0.385022881873E+02  0.349848514196E+02  0.414074915687E+01
  0.201000000000E+04  0.385165329019E+02  0.349776843234E+02  0.413816704653E+01
  0.202000000000E+04  0.385310236682E+02  0.349707259835E+02  0.413565429249E+01
  0.203000000000E+04  0.385457429361E+02  0.349639715228E+02  0.413320934908E+01
  0.204000000000E+04  0.385606737392E+02  0.349574161590E+02  0.413083070065E+01
  0.205000000000E+04  0.385757996798E+02  0.349510552027E+02  0.412851686110E+01
  0.206000000000E+04  0.385911049143E+02  0.349448840567E+02  0.412626637339E+01
  0.207000000000E+04  0.386065741382E+02  0.349388982145E+02  0.412407780911E+01
  0.208000000000E+04  0.386221925728E+02  0.349330932591E+02  0.412194976802E+01
  0.209000000000E+04  0.386379459508E+02  0.349274648614E+02  0.411988087752E+01
  0.210000000000E+04  0.386538205031E+02  0.349220087795E+02  0.411786979229E+01
  0.211000000000E+04  0.386698029459E+02  0.349167208568E+02  0.411591519375E+01
  0.212000000000E+04  0.386858804672E+02  0.349115970208E+02  0.411401578964E+01
  0.213000000000E+04  0.387020407150E+02  0.349066332820E+02  0.411217031355E+01
  0.214000000000E+04  0.387182717844E+02  0.349018257325E+02  0.411037752448E+01
  0.215000000000E+04  0.387345622062E+02  0.348971705443E+02  0.410863620636E+01
  0.216000000000E+04  0.387509009347E+02  0.348926639686E+02  0.410694516767E+01
  0.217000000000E+04  0.387672773364E+02  0.348883023339E+02  0.410530324092E+01
  0.218000000000E+04  0.387836811791E+02  0.348840820453E+02  0.410370928228E+01
  0.219000000000E+04  0.388001026207E+02  0.348799995825E+02  0.410216217109E+01
  0.220000000000E+04  0.388165321985E+02  0.348760514990E+02  0.410066080949E+01
  0.221000000000E+04  0.388329608192E+02  0.348722344206E+02  0.409920412195E+01
  0.222000000000E+04  0.388493797484E+02  0.348685450442E+02  0.409779105489E+01
  0.223000000000E+04  0.388657806007E+02  0.348649801365E+02  0.409642057624E+01
  0.224000000000E+04  0.388821553302E+02  0.348615365327E+02  0.409509167505E+01
  0.225000000000E+04  0.388984962210E+02  0.348582111354E+02  0.409380336109E+01
  0.226000000000E+04  0.389147958777E+02  0.348550009133E+02  0.409255466445E+01
  0.227000000000E+04  0.389310472168E+02  0.348519028997E+02  0.409134463516E+01
  0.228000000000E+04  0.389472434579E+02  0.348489141918E+02  0.409017234281E+01
  0.229000000000E+04  0.389633781147E+02  0.348460319492E+02  0.408903687615E+01
  0.230000000000E+04  0.389794449869E+02  0.348432533928E+02  0.408793734276E+01
  0.231000000000E+04  0.389954381524E+02  0.348405758035E+02  0.408687286865E+01
  0.232000000000E+04  0.390113519586E+02  0.348379965214E+02  0.408584259794E+01
  0.233000000000E+04  0.390271810150E+02  0.348355129443E+02  0.408484569247E+01
  0.234000000000E+04  0.390429201859E+02  0.348331225269E+02  0.408388133150E+01
  0.235000000000E+04  0.390585645825E+02  0.348308227795E+02  0.408294871131E+01
  0.236000000000E+04  0.390741095558E+02  0.348286112670E+02  0.408204704496E+01
  0.237000000000E+04  0.390895506898E+02  0.348264856078E+02  0.408117556186E+01
  0.238000000000E+04  0.391048837944E+02  0.348244434730E+02  0.408033350754E+01
  0.239000000000E+04  0.391201048986E+02  0.348224825850E+02  0.407952014328E+01
  0.240000000000E+04  0.391352102444E+02  0.348206007168E+02  0.407873474584E+01
  0.241000000000E+04  0.391501962798E+02  0.348187956907E+02  0.407797660714E+01
  0.242000000000E+04  0.391650596531E+02  0.348170653779E+02  0.407724503395E+01
  0.243000000000E+04  0.391797972064E+02  0.348154076968E+02  0.407653934765E+01
  0.244000000000E+04  0.391944059701E+02  0.348138206127E+02  0.407585888390E+01
  0.245000000000E+04  0.392088831568E+02  0.348123021365E+02  0.407520299238E+01
  0.246000000000E+04  0.392232261556E+02  0.348108503239E+02  0.407457103653E+01
  0.247000000000E+04  0.392374325269E+02  0.348094632748E+02  0.407396239327E+01
  0.248000000000E+04  0.392514999968E+02  0.348081391318E+02  0.407337645273E+01
  0.249000000000E+04  0.392654264520E+02  0.348068760800E+02  0.407281261803E+01
  0.250000000000E+04  0.392792099346E+02  0.348056723459E+02  0.407227030500E+01
  0.251000000000E+04  0.392928486369E+02  0.348045261963E+02  0.407174894193E+01
  0.252000000000E+04  0.393063408972E+02  0.348034359381E+02  0.407124796936E+01
  0.253000000000E+04  0.393196851943E+02  0.348023999169E+02  0.407076683984E+01
  0.254000000000E+04  0.393328801432E+02  0.348014165167E+02  0.407030501766E+01
  0.255000000000E+04  0.393459244908E+02  0.348004841588E+02  0.406986197869E+01
  0.256000000000E+04  0.393588171111E+02  0.347996013014E+02  0.406943721010E+01
  0.257000000000E+04  0.393715570011E+02  0.347987664385E+02  0.406903021017E+01
  0.258000000000E+04  0.393841432766E+02  0.347979780995E+02  0.406864048811E+01
  0.259000000000E+04  0.393965751683E+02  0.347972348481E+02  0.406826756377E+01
  0.260000000000E+04  0.394088520174E+02  0.347965352821E+02  0.406791096753E+01
  0.261000000000E+04  0.394209732720E+02  0.347958780326E+02  0.406757024004E+01
  0.262000000000E+04  0.394329384834E+02  0.347952617628E+02  0.406724493206E+01
  0.263000000000E+04  0.394447473021E+02  0.347946851682E+02  0.406693460424E+01
  0.264000000000E+04  0.394563994745E+02  0.347941469754E+02  0.406663882696E+01
  0.265000000000E+04  0.394678948391E+02  0.347936459416E+02  0.406635718011E+01
  0.266000000000E+04  0.394792333235E+02  0.347931808540E+02  0.406608925296E+01
  0.267000000000E+04  0.394904149406E+02  0.347927505292E+02  0.406583464396E+01
  0.268000000000E+04  0.395014397855E+02  0.347923538127E+02  0.406559296054E+01
  0.269000000000E+04  0.395123080327E+02  0.347919895782E+02  0.406536381899E+01
  0.270000000000E+04  0.395230199324E+02  0.347916567271E+02  0.406514684427E+01
  0.271000000000E+04  0.395335758079E+02  0.347913541878E+02  0.406494166983E+01
  0.272000000000E+04  0.395439760525E+02  0.347910809154E+02  0.406474793749E+01
  0.273000000000E+04  0.395542211269E+02  0.347908358910E+02  0.406456529724E+01
  0.274000000000E+04  0.395643115560E+02  0.347906181211E+02  0.406439340712E+01
  0.275000000000E+04  0.395742479266E+02  0.347904266375E+02  0.406423193306E+01
  0.276000000000E+04  0.395840308844E+02  0.347902604961E+02  0.406408054872E+01
  0.277000000000E+04  0.395936611317E+02  0.347901187771E+02  0.406393893535E+01
  0.278000000000E+04  0.396031394249E+02  0.347900005839E+02  0.406380678165E+01
  0.279000000000E+04  0.396124665719E+02  0.347899050433E+02  0.406368378365E+01
  0.280000000000E+04  0.396216434297E+02  0.347898313044E+02  0.406356964453E+01
  0.281000000000E+04  0.396306709025E+02  0.347897785384E+02  0.406346407451E+01
  0.282000000000E+04  0.396395499389E+02  0.347897459383E+02  0.406336679072E+01
  0.283000000000E+04  0.396482815301E+02  0.347897327180E+02  0.406327751705E+01
  0.284000000000E+04  0.396568667076E+02  0.347897381124E+02  0.406319598405E+01
  0.285000000000E+04  0.396653065412E+02  0.347897613768E+02  0.406312192878E+01
  0.286000000000E+04  0.396736021372E+02  0.347898017862E+02  0.406305509470E+01
  0.287000000000E+04  0.396817546360E+02  0.347898586352E+02  0.406299523153E+01
  0.288000000000E+04  0.396897652105E+02  0.347899312374E+02  0.406294209515E+01
  0.289000000000E+04  0.396976350643E+02  0.347900189252E+02  0.406289544748E+01
  0.290000000000E+04  0.397053654298E+02  0.347901210492E+02  0.406285505635E+01
  0.291000000000E+04  0.397129575665E+02  0.347902369780E+02  0.406282069539E+01
  0.292000000000E+04  0.397204127593E+02  0.347903660977E+02  0.406279214395E+01
  0.293000000000E+04  0.397277323168E+02  0.347905078116E+02  0.406276918692E+01
  0.294000000000E+04  0.397349175699E+02  0.347906615396E+02  0.406275161469E+01
  0.295000000000E+04  0.397419698700E+02  0.347908267184E+02  0.406273922302E+01
  0.296000000000E+04  0.397488905879E+02  0.347910028004E+02  0.406273181292E+01
  0.297000000000E+04  0.397556811119E+02  0.347911892541E+02  0.406272919057E+01
  0.298000000000E+04  0.397623428466E+02  0.347913855630E+02  0.406273116719E+01
  0.299000000000E+04  0.397688772117E+02  0.347915912260E+02  0.406273755897E+01
  0.300000000000E+04  0.397752856404E+02  0.347918057566E+02  0.406274818695E+01
  0.301000000000E+04  0.397815695783E+02  0.347920286827E+02  0.406276287695E+01
  0.302000000000E+04  0.397877304821E+02  0.347922595464E+02  0.406278145942E+01
  0.303000000000E+04  0.397937698184E+02  0.347924979034E+02  0.406280376943E+01
  0.304000000000E+04  0.397996890628E+02  0.347927433231E+02  0.406282964648E+01
  0.305000000000E+04  0.398054896981E+02  0.347929953879E+02  0.406285893450E+01
  0.306000000000E+04  0.398111732142E+02  0.347932536932E+02  0.406289148169E+01
  0.307000000000E+04  0.398167411061E+02  0.347935178468E+02  0.406292714047E+01
  0.308000000000E+04  0.398221948736E+02  0.347937874691E+02  0.406296576740E+01
  0.309000000000E+04  0.398275360199E+02  0.347940621924E+02  0.406300722306E+01
  0.310000000000E+04  0.398327660509E+02  0.347943416606E+02  0.406305137199E+01
  0.311000000000E+04  0.398378864743E+02  0.347946255292E+02  0.406309808261E+01
  0.312000000000E+04  0.398428987984E+02  0.347949134650E+02  0.406314722710E+01
  0.313000000000E+04  0.398478045316E+02  0.347952051457E+02  0.406319868140E+01
  0.314000000000E+04  0.398526051818E+02  0.347955002595E+02  0.406325232504E+01
  0.315000000000E+04  0.398573022548E+02  0.347957985053E+02  0.406330804113E+01
  0.316000000000E+04  0.398618972545E+02  0.347960995922E+02  0.406336571623E+01
  0.317000000000E+04  0.398663916814E+02  0.347964032390E+02  0.406342524034E+01
  0.318000000000E+04  0.398707870327E+02  0.347967091744E+02  0.406348650676E+01
  0.319000000000E+04  0.398750848007E+02  0.347970171366E+02  0.406354941204E+01
  0.320000000000E+04  0.398792864730E+02  0.347973268730E+02  0.406361385594E+01
  0.321000000000E+04  0.398833935315E+02  0.347976381401E+02  0.406367974131E+01
  0.322000000000E+04  0.398874074518E+02  0.347979507029E+02  0.406374697407E+01
  0.323000000000E+04  0.398913297027E+02  0.347982643354E+02  0.406381546308E+01
  0.324000000000E+04  0.398951617459E+02  0.347985788198E+02  0.406388512014E+01
  0.325000000000E+04  0.398989050348E+02  0.347988939463E+02  0.406395585987E+01
  0.326000000000E+04  0.399025610151E+02  0.347992095132E+02  0.406402759969E+01
  0.327000000000E+04  0.399061311232E+02  0.347995253267E+02  0.406410025971E+01
  0.328000000000E+04  0.399096167866E+02  0.347998412002E+02  0.406417376270E+01
  0.329000000000E+04  0.399130194230E+02  0.348001569547E+02  0.406424803403E+01
  0.330000000000E+04  0.399163404401E+02  0.348004724184E+02  0.406432300158E+01
  0.331000000000E+04  0.399195812352E+02  0.348007874263E+02  0.406439859570E+01
  0.332000000000E+04  0.399227431949E+02  0.348011018204E+02  0.406447474917E+01
  0.333000000000E+04  0.399258276944E+02  0.348014154491E+02  0.406455139711E+01
  0.334000000000E+04  0.399288360979E+02  0.348017281673E+02  0.406462847691E+01
  0.335000000000E+04  0.399317697574E+02  0.348020398364E+02  0.406470592824E+01
  0.336000000000E+04  0.399346300133E+02  0.348023503235E+02  0.406478369293E+01
  0.337000000000E+04  0.399374181934E+02  0.348026595019E+02  0.406486171496E+01
  0.338000000000E+04  0.399401356132E+02  0.348029672505E+02  0.406493994035E+01
  0.339000000000E+04  0.399427835752E+02  0.348032734540E+02  0.406501831720E+01
  0.340000000000E+04  0.399453633691E+02  0.348035780025E+02  0.406509679553E+01
  0.341000000000E+04  0.399478762713E+02  0.348038807911E+02  0.406517532733E+01
